,negative,positive
amazinggot,0.0,2.5
amazom,0.0,5.0
amazon,5.651082383545288,2.1035164181471697
amazona,0.0,2.5
amazong,2.5,0.0
amazoni,2.5,0.0
amazonkeith,0.0,2.5
amazonprovid,0.0,2.5
amazonsel,2.5,0.0
ambagu,2.5,0.0
amber,2.095903274289385,5.678873587267573
amberish,2.5,0.0
ambiant,0.0,2.5
ambidextr,0.0,2.5
ambidextri,0.0,2.5
ambient,2.010759005174987,6.0120931413889656
ambigu,4.1145820804822515,2.717562737549928
ambit,0.0,2.5
ambiti,2.3475901497877913,4.899079389427794
ambival,0.0,5.0
ambl,2.5,0.0
ambler,0.0,2.5
amblesid,2.5,0.0
ambros,1.6609640474436815,8.003922779651097
ambush,0.0,7.5
amd,1.285097208938469,12.62925313651334
ameda,2.5,0.0
amel,9.162168319362612,1.530895350152348
ameli,0.0,2.5
amelia,3.321928094887363,3.321928094887363
amelinda,0.0,2.5
amelior,0.0,2.5
amen,5.0,0.0
amend,7.5,0.0
amercian,2.5,0.0
amergo,2.5,0.0
america,2.320241959328589,4.971781928112077
american,2.9632247423365063,3.7395465832316335
americana,0.0,2.5
americanextrenuousbeatcelesti,0.0,2.5
amesom,0.0,2.5
amethyst,0.0,2.5
amg,0.0,2.5
amhar,5.0,0.0
ami,3.321928094887363,3.321928094887363
amiabl,0.0,2.5
amidon,2.5,0.0
amidst,2.3475901497877913,4.899079389427794
amigo,2.095903274289385,5.678873587267573
amii,2.5,0.0
amin,5.678873587267573,2.095903274289385
amish,2.4097933153777453,4.742632390555292
amiss,5.678873587267573,2.095903274289385
amit,2.5,0.0
amitc,0.0,2.5
amiti,3.321928094887363,3.321928094887363
amityvill,5.678873587267573,2.095903274289385
amlook,2.5,0.0
ammend,0.0,5.0
ammo,3.321928094887363,3.321928094887363
ammus,0.0,2.5
amnesia,5.678873587267573,2.095903274289385
amnesti,1.6609640474436815,8.003922779651097
amo,2.3475901497877913,4.899079389427794
amock,0.0,2.5
amok,5.0,0.0
amon,5.0,0.0
amongst,3.137168659354725,3.5211682165513474
amonth,5.0,0.0
amor,1.6609640474436815,8.003922779651097
amorph,0.0,2.5
amost,3.321928094887363,3.321928094887363
amoung,0.0,2.5
amount,3.9173823267621817,2.8394367936337863
amour,1.2301433994512887,13.783470770180712
amovi,2.5,0.0
amp,4.899079389427794,2.3475901497877913
ampa,0.0,2.5
ampil,0.0,2.5
ampl,4.507575551943847,2.51294159473206
ampli,0.0,5.0
amplifi,5.678873587267573,2.095903274289385
amrica,0.0,2.5
amrican,0.0,5.0
amsatisfi,0.0,2.5
amsterdam,5.678873587267573,2.095903274289385
amthi,2.5,0.0
amur,0.0,2.5
amus,3.564370990152345,3.1005933740634957
amust,0.0,2.5
amuz,2.5,0.0
amyth,2.5,0.0
amz,1.285097208938469,12.62925313651334
an,0.0,7.5
ana,3.321928094887363,3.321928094887363
anabsolut,0.0,2.5
anachronist,4.1145820804822515,2.717562737549928
anai,0.0,5.0
anain,2.5,0.0
anakin,2.5,0.0
anal,1.8380053935977752,6.8433137786230045
analag,2.5,0.0
analog,3.321928094887363,3.321928094887363
analogu,2.5,0.0
analys,2.3475901497877913,4.899079389427794
analysi,0.0,2.5
analyt,3.321928094887363,3.321928094887363
analyticali,0.0,2.5
analyz,2.862584423711073,3.88252561666981
anamorph,9.740670059931523,1.4777736715355747
anappl,2.5,0.0
anarawd,0.0,2.5
anarch,3.321928094887363,3.321928094887363
anarchi,2.5,0.0
anarchist,2.095903274289385,5.678873587267573
anarctica,0.0,2.5
anarr,0.0,2.5
anasazi,3.321928094887363,3.321928094887363
anastasia,0.0,2.5
anatol,0.0,2.5
anatom,8.003922779651097,1.6609640474436815
anatomi,3.321928094887363,3.321928094887363
anaya,0.0,2.5
anayl,0.0,2.5
anceint,0.0,2.5
ancestr,0.0,2.5
anchient,0.0,2.5
anchor,2.51294159473206,4.507575551943847
anchovi,2.5,0.0
ancient,2.0351606821375086,5.912178172468115
ancillari,0.0,2.5
anck,0.0,2.5
ancronist,2.5,0.0
and,0.0,2.5
anda,0.0,2.5
andamatuerish,2.5,0.0
andb,0.0,2.5
andbor,2.5,0.0
andca,0.0,2.5
andchristma,0.0,2.5
andclean,2.5,0.0
andconiv,2.5,0.0
andcopi,2.5,0.0
anddav,0.0,2.5
anddefl,0.0,2.5
anddjimon,2.5,0.0
andelectron,2.5,0.0
andemot,0.0,2.5
andersen,0.0,2.5
anderson,1.9124892893931982,6.4556962358128835
andes,0.0,2.5
andespeci,2.5,0.0
andfeel,0.0,2.5
andfinali,0.0,2.5
andget,0.0,2.5
andgiv,0.0,2.5
andgovernment,0.0,2.5
andgre,2.5,0.0
andheart,0.0,2.5
andhel,0.0,2.5
andher,0.0,2.5
andhop,2.5,0.0
andi,3.7556162037993324,2.9514322065841454
andit,3.321928094887363,3.321928094887363
andlisten,0.0,2.5
andlook,2.5,0.0
andmichael,2.5,0.0
andmix,0.0,2.5
andmoth,0.0,2.5
andnear,0.0,2.5
ando,2.5,0.0
andput,0.0,2.5
andr,0.0,12.5
andran,2.5,0.0
andrea,4.0019613898255475,2.785345075685467
andreceiv,2.5,0.0
andresearch,0.0,2.5
andrew,2.437986966796919,4.675522918696934
andric,0.0,10.0
androbert,0.0,2.5
androbyn,0.0,2.5
androgyn,2.095903274289385,5.678873587267573
android,2.717562737549928,4.1145820804822515
andromeda,0.0,2.5
androst,2.5,0.0
andslight,2.5,0.0
andsn,2.5,0.0
andstep,0.0,2.5
andsupport,0.0,2.5
andtak,0.0,2.5
andth,3.321928094887363,3.321928094887363
andtip,2.5,0.0
andtoss,0.0,2.5
andtouch,2.5,0.0
andtout,2.5,0.0
andtri,2.5,0.0
anduplift,2.5,0.0
andvari,0.0,2.5
andwindi,0.0,2.5
andwond,2.5,0.0
ane,2.5,0.0
anecdot,3.321928094887363,3.321928094887363
anedot,2.5,0.0
anem,12.62925313651334,1.285097208938469
anend,0.0,2.5
anest,0.0,2.5
anesthesia,2.5,0.0
anew,4.507575551943847,2.51294159473206
anextrem,0.0,2.5
anf,0.0,2.5
angel,1.8174272453383926,6.959515050947788
angela,2.4097933153777453,4.742632390555292
angeldust,2.5,0.0
angeleno,0.0,2.5
angelica,0.0,2.5
angelina,1.1832946624549385,14.937236057436325
angelo,3.321928094887363,3.321928094887363
angelou,0.0,2.5
angelz,0.0,2.5
anger,5.010714036395447,2.305977577770878
angeri,0.0,2.5
angi,2.095903274289385,5.678873587267573
angier,12.5,0.0
angl,2.717562737549928,4.1145820804822515
angleend,0.0,2.5
anglican,2.5,0.0
anglo,5.678873587267573,2.095903274289385
angola,0.0,2.5
angor,2.5,0.0
angri,5.950135270612662,2.025782774334943
angrier,6.8433137786230045,1.8380053935977752
angrili,3.321928094887363,3.321928094887363
angry,2.5,0.0
angrysing,2.5,0.0
angst,19.549378059091087,1.0479516371446924
angsti,0.0,2.5
angua,0.0,5.0
anguilla,0.0,2.5
anguish,1.1832946624549385,14.937236057436325
angular,0.0,5.0
angus,2.8394367936337863,3.9173823267621817
anholt,0.0,2.5
anhyth,2.5,0.0
ani,2.51294159473206,4.507575551943847
anial,0.0,2.5
anica,2.5,0.0
anim,2.57358314237634,4.381846891599817
animagus,2.5,0.0
animalist,0.0,2.5
animationveri,0.0,2.5
animorph,2.5,0.0
animus,2.5,0.0
anintellig,0.0,2.5
anintrospect,0.0,2.5
anis,2.5,0.0
anit,0.0,2.5
anita,6.396021127976117,1.92483480336272
aniticip,0.0,2.5
aniversari,10.0,0.0
anix,0.0,2.5
anjelica,3.321928094887363,3.321928094887363
anka,2.5,0.0
ankel,0.0,2.5
ankh,0.0,2.5
ankl,2.095903274289385,5.678873587267573
ann,5.279922319618312,2.213985544067209
anna,2.095903274289385,5.678873587267573
annabell,0.0,5.0
annabeth,2.5,0.0
annalog,0.0,2.5
anneb,2.5,0.0
annecdot,2.5,0.0
annek,2.5,0.0
annelies,2.5,0.0
annex,2.5,0.0
anni,3.321928094887363,3.321928094887363
annick,0.0,2.5
annihil,0.0,2.5
anniverari,0.0,2.5
anniversari,3.7556162037993324,2.9514322065841454
anno,0.0,2.5
annoey,0.0,2.5
annoint,0.0,5.0
annonit,0.0,2.5
annonym,2.5,0.0
annot,24.15885792809679,0.9602525677891276
announc,4.1145820804822515,2.717562737549928
annoy,11.493698747937081,1.3494908531043028
annoyin,2.5,0.0
annual,3.5392393166248803,3.12173046672301
anobvi,0.0,2.5
anod,6.8433137786230045,1.8380053935977752
anoint,0.0,17.5
anolo,0.0,2.5
anomyn,2.5,0.0
anon,3.321928094887363,3.321928094887363
anonym,8.467449830186867,1.6044944060210176
anorex,0.0,2.5
anot,2.5,0.0
anoth,0.0,5.0
anotha,2.5,0.0
another,2.5,0.0
anotheralbum,2.5,0.0
anough,2.5,0.0
anoy,9.162168319362612,1.530895350152348
anoyi,2.5,0.0
ansco,2.5,0.0
ansel,3.321928094887363,3.321928094887363
anson,2.5,0.0
answer,3.910068209061667,2.8442513358568244
answerd,0.0,2.5
ant,3.0212099296053805,3.662986595046085
antagonist,8.003922779651097,1.6609640474436815
antarct,2.095903274289385,5.678873587267573
antarctica,2.5,0.0
antcapt,2.5,0.0
antec,2.5,0.0
antenna,3.9173823267621817,2.8394367936337863
anterior,0.0,2.5
anthem,1.1832946624549385,14.937236057436325
antholog,2.095903274289385,5.678873587267573
anthoney,2.5,0.0
anthoni,1.9535700439406751,6.261707715779571
anthor,0.0,2.5
anthrop,0.0,2.5
anthropolog,4.507575551943847,2.51294159473206
anthropologist,0.0,2.5
anthropomorph,2.5,0.0
anthropopaguh,2.5,0.0
anthropopagus,2.5,0.0
anti,5.927061772699115,2.031467439376454
antibacteri,0.0,2.5
antibiot,2.717562737549928,4.1145820804822515
antichrist,0.0,5.0
anticip,3.171880042295375,3.481388534756018
anticlimact,5.0,0.0
anticlimat,2.095903274289385,5.678873587267573
anticp,2.5,0.0
antidot,0.0,2.5
antigon,0.0,5.0
antigun,0.0,2.5
antihistor,2.5,0.0
antimicrobi,0.0,2.5
antiphon,2.5,0.0
antipodean,2.5,0.0
antipop,0.0,2.5
antiqu,2.785345075685467,4.0019613898255475
antiquarian,0.0,2.5
antireflect,0.0,2.5
antisept,3.321928094887363,3.321928094887363
antisoci,2.5,0.0
antitrust,0.0,2.5
antivirus,14.937236057436325,1.1832946624549385
antiwomanist,2.5,0.0
antoh,2.5,0.0
antoin,3.321928094887363,3.321928094887363
antoni,0.0,2.5
antonio,4.507575551943847,2.51294159473206
anumb,0.0,2.5
anunci,2.5,0.0
anvil,2.5,0.0
anwar,0.0,2.5
anway,0.0,5.0
anxious,2.984945490333065,3.710396926952213
anya,0.0,2.5
anybodi,4.899079389427794,2.3475901497877913
anyday,5.0,0.0
anyh,2.5,0.0
anyher,0.0,2.5
anyhoo,2.5,0.0
anyhow,2.51294159473206,4.507575551943847
anyht,3.321928094887363,3.321928094887363
anymooooor,0.0,2.5
anymor,6.4556962358128835,1.9124892893931982
anyon,0.0,2.5
anyonea,2.5,0.0
anyonecar,0.0,2.5
anyoneels,0.0,2.5
anyoth,3.321928094887363,3.321928094887363
anyt,8.003922779651097,1.6609640474436815
anythingi,2.5,0.0
anythingnot,2.5,0.0
anytim,1.9285884584617048,6.378116270374685
anyuth,0.0,2.5
anyvolum,2.5,0.0
anywas,0.0,2.5
anywasi,0.0,2.5
anyway,3.3579467975558046,3.2864126388134887
anywer,2.5,0.0
anywher,3.657022836152453,3.025856167873203
anywho,5.0,0.0
anywyaz,2.5,0.0
anzac,2.5,0.0
aoe,8.003922779651097,1.6609640474436815
aofk,0.0,2.5
aol,12.5,0.0
aor,0.0,7.5
ap,2.51294159473206,4.507575551943847
apa,3.321928094887363,3.321928094887363
apanason,2.5,0.0
apar,5.678873587267573,2.095903274289385
apart,7.230516925979993,1.7721967586109773
apartheid,0.0,2.5
apathet,10.318851158516171,1.4306765580733931
apathi,0.0,2.5
apatow,5.0,0.0
apc,5.0,0.0
ape,3.321928094887363,3.321928094887363
apeal,2.5,0.0
apear,2.095903274289385,5.678873587267573
aperfect,0.0,2.5
apertur,0.0,2.5
apex,17.243773525740824,1.1073093649624544
aphex,5.0,0.0
api,5.678873587267573,2.095903274289385
apiec,8.003922779651097,1.6609640474436815
aplenti,3.321928094887363,3.321928094887363
apocadel,0.0,2.5
apocalyps,0.0,12.5
apocalypt,2.2363458328106818,5.211440485380426
apocalys,2.5,0.0
apocryph,0.0,2.5
apoet,0.0,2.5
apolegt,2.5,0.0
apolig,2.5,0.0
apolit,0.0,2.5
apollo,4.507575551943847,2.51294159473206
apollyon,2.5,0.0
apolog,7.0093046768582425,1.8088351765837412
apologet,2.095903274289385,5.678873587267573
apologis,7.5,0.0
apologist,2.5,0.0
apon,0.0,2.5
apoplet,2.5,0.0
apopular,0.0,2.5
aposs,0.0,2.5
apostat,0.0,5.0
apostl,0.0,5.0
apostol,0.0,2.5
apothecari,0.0,2.5
app,2.095903274289385,5.678873587267573
appaer,2.5,0.0
appal,21.52509553548792,1.006288244196024
appalachian,3.321928094887363,3.321928094887363
appaloosa,0.0,2.5
appar,9.047696049166722,1.5422254443076806
apparentlythought,0.0,2.5
apparnat,0.0,2.5
appart,10.0,0.0
appaul,7.5,0.0
appeal,3.204292807547292,3.445271292679956
appear,5.442217640637541,2.1635653855498638
appearelc,0.0,2.5
appeas,2.51294159473206,4.507575551943847
append,5.678873587267573,2.095903274289385
appendix,0.0,10.0
appet,3.321928094887363,3.321928094887363
appetit,2.095903274289385,5.678873587267573
applaud,3.5392393166248803,3.12173046672301
applaus,0.0,2.5
applese,2.5,0.0
applewhit,2.5,0.0
appli,3.569744778469353,3.096123121902447
applianc,2.5,0.0
applic,2.095903274289385,5.678873587267573
applica,2.5,0.0
appo,0.0,2.5
appoint,3.321928094887363,3.321928094887363
appolig,2.5,0.0
appologet,0.0,2.5
appomatox,2.5,0.0
apporpri,0.0,2.5
appos,0.0,2.5
apppear,2.095903274289385,5.678873587267573
apprais,5.0,0.0
appreaci,0.0,2.5
appreci,2.11076837103117,5.624894157542579
appreciateit,2.5,0.0
apprehenci,0.0,2.5
apprehend,3.321928094887363,3.321928094887363
apprehens,1.1832946624549385,14.937236057436325
apprentic,3.321928094887363,3.321928094887363
appric,0.0,5.0
apprict,0.0,2.5
appris,0.0,2.5
approach,2.5423022765615277,4.445633372907137
approci,2.5,0.0
appropi,2.5,0.0
approprait,2.5,0.0
appropri,3.321928094887363,3.321928094887363
appropriatt,2.5,0.0
appropriet,2.5,0.0
approv,4.778752771170251,2.39500556230144
approx,5.678873587267573,2.095903274289385
approxim,7.8106807468921415,1.686577808666188
approximatley,2.5,0.0
apprx,0.0,2.5
appx,2.5,0.0
apr,0.0,2.5
apreci,1.6609640474436815,8.003922779651097
aprend,2.5,0.0
aprici,0.0,5.0
april,3.321928094887363,3.321928094887363
apro,5.0,0.0
aproach,0.0,2.5
aprofession,0.0,2.5
apropo,0.0,2.5
aproxim,2.5,0.0
aprupt,0.0,2.5
apsolut,0.0,2.5
apt,2.8394367936337863,3.9173823267621817
apta,0.0,2.5
apulp,2.5,0.0
apv,0.0,2.5
aq,2.5,0.0
aqua,1.4306765580733931,10.318851158516171
aquafresh,2.095903274289385,5.678873587267573
aquaint,0.0,2.5
aquarian,0.0,5.0
aquarium,2.095903274289385,5.678873587267573
aquarius,0.0,5.0
aquat,1.285097208938469,12.62925313651334
aquatint,0.0,2.5
aquemini,0.0,2.5
aqueous,2.5,0.0
aquina,2.5,0.0
aquir,2.978033117136071,3.719611071037446
aquitain,2.5,0.0
ar,4.507575551943847,2.51294159473206
ara,0.0,5.0
arab,4.899079389427794,2.3475901497877913
arabi,0.0,2.5
arabia,5.0,0.0
arabian,4.271985235273362,2.6301168673979136
aragorn,2.095903274289385,5.678873587267573
araki,2.5,0.0
araya,0.0,2.5
arbitrar,2.5,0.0
arbitrari,12.5,0.0
arbitrarili,5.678873587267573,2.095903274289385
arc,3.321928094887363,3.321928094887363
arcad,1.8380053935977752,6.8433137786230045
arcadia,5.0,0.0
arcan,1.6609640474436815,8.003922779651097
arch,3.798794064681797,2.9203673004336506
archaelog,0.0,2.5
archaeolog,3.321928094887363,3.321928094887363
archaic,8.58328067894192,1.5913711273047662
archelaus,2.5,0.0
archeolig,0.0,2.5
archeolog,1.6609640474436815,8.003922779651097
archeologi,0.0,2.5
archer,7.423983573584705,1.7420653825330148
archeri,2.5,0.0
archetyp,1.0479516371446924,19.549378059091087
archi,5.678873587267573,2.095903274289385
archirecomendado,0.0,2.5
architect,5.678873587267573,2.095903274289385
architectur,2.51294159473206,4.507575551943847
architetur,0.0,2.5
archiv,5.345117011325181,2.19330974196567
archtyp,0.0,2.5
arci,0.0,2.5
arctic,1.0479516371446924,19.549378059091087
arden,12.62925313651334,1.285097208938469
ardent,3.321928094887363,3.321928094887363
arder,0.0,2.5
ardeur,2.5,0.0
arduous,10.0,0.0
are,3.349410964993099,3.294739185767563
areabut,2.5,0.0
areactu,0.0,2.5
areadi,2.5,0.0
arecommend,0.0,2.5
arefin,0.0,2.5
areforgett,2.5,0.0
areher,2.5,0.0
areidentifi,2.5,0.0
aremuch,2.5,0.0
aren,3.321928094887363,3.321928094887363
arena,1.285097208938469,12.62925313651334
arenot,2.5,0.0
arensberg,2.5,0.0
arent,4.339356391946547,2.5950375316654903
areon,2.5,0.0
areosmith,0.0,2.5
arepa,0.0,2.5
arequit,0.0,2.5
areromant,0.0,2.5
arest,2.5,0.0
arestil,0.0,2.5
areth,0.0,5.0
aretha,1.285097208938469,12.62925313651334
aretr,0.0,2.5
areunderstand,0.0,2.5
areway,2.5,0.0
arfken,2.5,0.0
argent,0.0,5.0
argentina,2.5,0.0
argentinian,5.678873587267573,2.095903274289385
argento,17.5,0.0
argh,6.8433137786230045,1.8380053935977752
argonn,0.0,2.5
argu,3.630081731197673,3.047087480409683
arguabl,1.582220362690496,8.666005490155959
arguarblli,2.5,0.0
argument,7.5,0.0
argumentson,0.0,2.5
ari,0.0,5.0
aria,2.5,0.0
ariadna,2.5,0.0
arian,0.0,5.0
ariana,0.0,5.0
arianna,0.0,2.5
arid,3.321928094887363,3.321928094887363
aridian,2.5,0.0
aris,1.7420653825330148,7.423983573584705
arisen,0.0,2.5
arista,7.5,0.0
aristocrat,8.003922779651097,1.6609640474436815
aristotelian,0.0,2.5
aristotl,3.321928094887363,3.321928094887363
arizona,0.0,10.0
ark,3.321928094887363,3.321928094887363
arkadi,0.0,5.0
arkansa,5.678873587267573,2.095903274289385
arkham,0.0,2.5
arloc,0.0,5.0
arm,3.698755920410016,2.9937407846606012
arma,0.0,7.5
armadgeddon,2.5,0.0
armadillo,0.0,2.5
armado,0.0,2.5
armageddon,0.0,2.5
armalas,2.5,0.0
armand,1.4306765580733931,10.318851158516171
armatrad,2.5,0.0
armatur,2.5,0.0
armband,0.0,2.5
armchair,2.5,0.0
armenian,0.0,5.0
armi,4.1145820804822515,2.717562737549928
armik,2.5,0.0
arminian,2.5,0.0
armistead,0.0,2.5
armless,0.0,2.5
armon,2.5,0.0
armor,2.095903274289385,5.678873587267573
armour,3.321928094887363,3.321928094887363
armstrong,2.978033117136071,3.719611071037446
arn,4.507575551943847,2.51294159473206
arnez,5.0,0.0
arnold,2.170464653912342,5.419336715827554
arnt,7.5,0.0
arog,3.321928094887363,3.321928094887363
aroma,0.0,2.5
aromat,1.4306765580733931,10.318851158516171
aromatherapi,0.0,5.0
aron,0.0,2.5
aros,8.003922779651097,1.6609640474436815
around,3.7620434129914044,2.9467511819149137
aroundfor,2.5,0.0
arous,1.9124892893931982,6.4556962358128835
arquett,2.5,0.0
arr,0.0,2.5
arra,0.0,2.5
arrang,2.2445567155032013,5.186803975526512
arrest,2.51294159473206,4.507575551943847
arrib,2.5,0.0
arriiv,0.0,2.5
arriv,3.424594554382417,3.2232471982148874
arrog,7.540024413314111,1.7247814630066518
arround,0.0,2.5
arrow,2.4097933153777453,4.742632390555292
arrr,0.0,2.5
ars,12.5,0.0
arsenal,2.095903274289385,5.678873587267573
arsenic,3.321928094887363,3.321928094887363
arsonist,2.5,0.0
art,2.471756550578161,4.598040575429562
artemi,5.678873587267573,2.095903274289385
artemisia,5.0,0.0
artemus,0.0,2.5
artform,0.0,2.5
artho,2.5,0.0
arthric,0.0,5.0
arthrit,0.0,10.0
arthriti,5.678873587267573,2.095903274289385
arthur,2.2109333391015227,5.289431441108701
arthurian,2.51294159473206,4.507575551943847
arti,6.4556962358128835,1.9124892893931982
artic,0.0,2.5
artican,0.0,2.5
articl,5.678873587267573,2.095903274289385
articul,1.388581658628238,10.896762903258734
articulo,0.0,2.5
artif,10.0,0.0
artifact,5.0,0.0
artifici,8.621886762870412,1.5870780991751976
artiga,0.0,2.5
artisan,3.719611071037446,2.978033117136071
artisanpacificpublish,0.0,2.5
artist,2.5677111961423,4.393652290958125
artless,5.0,0.0
artsi,19.549378059091087,1.0479516371446924
artwork,0.0,12.5
arundhati,2.5,0.0
arvo,0.0,2.5
arw,2.5,0.0
arwen,2.5,0.0
aryan,5.678873587267573,2.095903274289385
as,2.787821657544187,3.9979898183050047
asa,2.5,0.0
asahan,0.0,2.5
asahi,2.5,0.0
asain,2.5,0.0
asap,6.14525046121494,1.9796101017878516
asatru,0.0,2.5
ascend,3.321928094887363,3.321928094887363
ascens,2.5,0.0
ascent,0.0,2.5
ascertain,10.0,0.0
ascet,0.0,2.5
ascolta,0.0,2.5
ascomedian,0.0,2.5
ascot,3.321928094887363,3.321928094887363
ascrib,5.0,0.0
asd,2.5,0.0
asdeep,0.0,2.5
ase,0.0,2.5
asecret,0.0,2.5
asembl,0.0,5.0
ash,10.318851158516171,1.4306765580733931
asham,11.535243051294879,1.3469179924080965
ashanti,5.678873587267573,2.095903274289385
ashcroft,7.5,0.0
ashen,2.5,0.0
asher,7.5,0.0
ashersil,2.5,0.0
ashford,0.0,2.5
ashida,5.0,0.0
ashkenazi,0.0,2.5
ashle,2.5,0.0
ashleigh,7.5,0.0
ashley,2.4097933153777453,4.742632390555292
ashm,2.5,0.0
ashor,0.0,2.5
asi,0.0,5.0
asia,4.507575551943847,2.51294159473206
asiamania,0.0,2.5
asian,4.321631970544743,2.6041379755172156
asiat,2.5,0.0
asiath,0.0,2.5
asid,4.546786444451717,2.494850025111338
asimov,3.321928094887363,3.321928094887363
asimpl,2.5,0.0
asin,0.0,2.5
asinin,5.0,0.0
asio,2.5,0.0
ask,4.345811089812742,2.591745730489941
askew,2.095903274289385,5.678873587267573
aslan,2.5,0.0
asleep,8.454578546243285,1.6059756516095187
aslett,2.5,0.0
aslmost,2.5,0.0
asmik,0.0,5.0
asmodean,0.0,2.5
asmuch,0.0,2.5
asmussen,0.0,2.5
asnewsweek,2.5,0.0
asnthoni,0.0,2.5
asofist,2.5,0.0
asoppos,2.5,0.0
asp,2.2761793375349226,5.094382474196232
aspartam,5.0,0.0
aspeciali,0.0,2.5
aspecif,0.0,2.5
aspect,4.186165670860539,2.6767980774787876
aspen,0.0,2.5
asperg,3.321928094887363,3.321928094887363
aspher,0.0,2.5
aspir,2.260606576082615,5.139415253709544
aspirin,2.5,0.0
asplay,0.0,2.5
asprin,10.0,0.0
aspx,0.0,5.0
asrous,2.5,0.0
ass,1.6609640474436815,8.003922779651097
assai,0.0,2.5
assail,0.0,2.5
assamit,0.0,2.5
assasin,2.095903274289385,5.678873587267573
assassin,2.717562737549928,4.1145820804822515
assault,10.318851158516171,1.4306765580733931
assembl,3.9681418891013567,2.8066308448343493
assemblelarg,0.0,2.5
assemebl,2.5,0.0
assert,1.6609640474436815,8.003922779651097
assess,4.899079389427794,2.3475901497877913
assesst,0.0,2.5
assia,2.5,0.0
assidn,0.0,2.5
assidu,0.0,5.0
assign,2.9312858047226564,3.7834763600203174
assimil,3.321928094887363,3.321928094887363
assin,2.5,0.0
assing,0.0,2.5
assist,2.04490413990473,5.873310965300054
assmembl,2.5,0.0
associ,2.938727863656944,3.7731244080361748
associationretir,2.5,0.0
assort,5.289431441108701,2.2109333391015227
asstacular,2.5,0.0
assuag,0.0,2.5
assualt,2.5,0.0
assuat,2.5,0.0
assum,7.147150917418908,1.785718602283231
assur,4.60557592314227,2.4684129944673936
ast,2.5,0.0
astair,0.0,7.5
asteroid,0.0,7.5
asth,3.321928094887363,3.321928094887363
asthet,0.0,7.5
asthma,3.321928094887363,3.321928094887363
astonisgh,0.0,2.5
astonish,2.2445567155032013,5.186803975526512
astound,1.1931050268756351,14.680877386564628
astra,0.0,2.5
astral,1.0,21.854345326782823
astray,2.5,0.0
astro,3.321928094887363,3.321928094887363
astrolog,1.285097208938469,12.62925313651334
astronaut,8.003922779651097,1.6609640474436815
astronnom,0.0,2.5
astronom,0.0,10.0
astronomi,0.0,10.0
astut,1.8380053935977752,6.8433137786230045
asugar,0.0,2.5
asum,0.0,2.5
asus,5.0,0.0
asvab,0.0,2.5
asw,3.321928094887363,3.321928094887363
aswel,1.530895350152348,9.162168319362612
aswer,2.5,0.0
asylum,0.0,2.5
asymmetr,2.5,0.0
ata,3.321928094887363,3.321928094887363
atach,0.0,2.5
atan,2.5,0.0
atanyth,2.5,0.0
atari,9.162168319362612,1.530895350152348
atavist,0.0,2.5
atch,2.5,0.0
atcq,2.5,0.0
atcual,0.0,2.5
ate,2.813828723443679,3.9568651667890395
