,negative,positive
aljoscha,2.5,0.0
alka,0.0,10.0
alkward,0.0,2.5
all,3.695350284463766,2.9963271548827564
alla,0.0,5.0
allah,3.321928094887363,3.321928094887363
allain,0.0,2.5
allan,2.978033117136071,3.719611071037446
allana,0.0,17.5
allay,1.6609640474436815,8.003922779651097
alleb,2.5,0.0
alledg,0.0,2.5
alleg,5.975765218611793,2.0195257548177343
allegi,0.0,2.5
allegor,1.6954165949274738,7.7462516125420455
allegori,3.321928094887363,3.321928094887363
allegra,0.0,35.0
allen,3.2783366341952673,3.3662801444239228
allend,17.5,0.0
allenish,0.0,2.5
allerg,4.1145820804822515,2.717562737549928
allergi,5.0,0.0
allevi,4.339356391946547,2.5950375316654903
alley,2.2537877759719245,5.159425579258086
alleyway,4.507575551943847,2.51294159473206
alli,3.2039065326717546,3.4456960292707133
allingham,0.0,2.5
allison,2.6619559702796276,4.212993519393615
allllllllllllllllllllllllllllll,0.0,2.5
alllriiiiight,2.5,0.0
allmighti,0.0,2.5
allo,8.003922779651097,1.6609640474436815
alloc,4.1145820804822515,2.717562737549928
alloimono,2.5,0.0
allot,5.345117011325181,2.19330974196567
allow,2.9120582715761603,3.8105557837779633
alloy,2.5,0.0
allr,22.5,0.0
allrdi,2.5,0.0
allright,3.321928094887363,3.321928094887363
allstat,0.0,2.5
allsuperb,0.0,2.5
alltim,3.321928094887363,3.321928094887363
alltogeth,0.0,2.5
allud,2.601678801266927,4.326404265174705
allur,2.128465601847146,5.562124900450233
allus,2.5,0.0
allway,2.5,0.0
allyc,2.5,0.0
allyn,0.0,2.5
allyson,5.678873587267573,2.095903274289385
allyway,2.5,0.0
alm,0.0,17.5
alma,9.547874667292193,1.4947531601505835
almanesqu,0.0,2.5
almanzar,0.0,2.5
almasi,1.7420653825330148,7.423983573584705
almast,2.5,0.0
almen,0.0,2.5
almendro,0.0,2.5
almereyda,2.5,0.0
almghandi,3.321928094887363,3.321928094887363
almight,3.321928094887363,3.321928094887363
almighti,3.0815587699515854,3.5873976034096917
almira,0.0,2.5
almod,3.321928094887363,3.321928094887363
almodovar,4.376763563241703,2.576123340966972
almondin,0.0,2.5
almoost,2.5,0.0
almora,0.0,2.5
almost,3.3698881815136517,3.2748561387313893
alock,0.0,2.5
aloft,0.0,7.5
aloha,0.0,7.5
alohalani,2.5,0.0
aloi,2.5,0.0
alok,1.1073093649624544,17.243773525740824
aloma,0.0,2.5
alon,3.294575809099294,3.3495779043906566
along,3.0212099296053805,3.662986595046085
alongsid,2.9937407846606012,3.698755920410016
alongwith,3.321928094887363,3.321928094887363
alonso,5.678873587267573,2.095903274289385
alonzo,1.6609640474436815,8.003922779651097
aloo,0.0,2.5
aloof,2.6301168673979136,4.271985235273362
alot,2.785345075685467,4.0019613898255475
alotta,0.0,2.5
aloud,3.7556162037993324,2.9514322065841454
alow,2.5,0.0
alp,3.321928094887363,3.321928094887363
alpert,0.0,2.5
alpha,6.197015431497114,1.9679016023841334
alphabet,4.507575551943847,2.51294159473206
alphavill,3.321928094887363,3.321928094887363
alphons,0.0,10.0
alpin,3.321928094887363,3.321928094887363
alpo,5.678873587267573,2.095903274289385
alqueda,0.0,2.5
alreadi,3.8596455525595452,2.87806266119249
alredi,0.0,5.0
alright,9.32749074815061,1.5150322905906413
alriiight,2.5,0.0
alrit,2.5,0.0
alriyadh,2.5,0.0
alselmo,0.0,2.5
also,2.5101184970492194,4.513640892902991
alston,2.5,0.0
alt,12.62925313651334,1.285097208938469
alta,0.0,5.0
altagracia,0.0,2.5
altair,0.0,2.5
altaira,0.0,2.5
alten,2.5,0.0
alter,3.160507739203658,3.4942936047356175
alterego,0.0,2.5
alterior,0.0,2.5
altern,3.13328954402794,3.5256866029963456
alternant,0.0,2.5
alternativa,0.0,2.5
altho,8.003922779651097,1.6609640474436815
althou,3.321928094887363,3.321928094887363
althought,2.5,0.0
altioklar,17.5,0.0
altman,2.717562737549928,4.1145820804822515
altmanesqu,0.0,2.5
altogeth,3.650511214294727,3.0309512581458096
alton,0.0,2.5
altought,5.0,0.0
altro,2.5,0.0
altruist,2.2109333391015227,5.289431441108701
alucard,20.0,0.0
alucarda,3.321928094887363,3.321928094887363
alum,0.0,5.0
aluminum,2.5,0.0
alumni,10.318851158516171,1.4306765580733931
alun,3.321928094887363,3.321928094887363
alva,0.0,2.5
alvarado,2.5,0.0
alvi,1.4306765580733931,10.318851158516171
alvin,1.0635675216702407,18.89070915160131
alwale,2.5,0.0
alway,2.2410141773371537,5.197400205933743
alwin,0.0,2.5
alwina,0.0,5.0
alx,2.5,0.0
alyn,1.4306765580733931,10.318851158516171
alyson,1.1832946624549385,14.937236057436325
alyssa,1.4306765580733931,10.318851158516171
alzar,2.5,0.0
alzheim,3.321928094887363,3.321928094887363
am,3.7590363784232697,2.948938736563375
ama,2.5,0.0
amadeus,30.0,0.0
amaerican,0.0,2.5
amagula,0.0,2.5
amal,2.5,0.0
amalgam,5.678873587267573,2.095903274289385
amalia,0.0,17.5
amalio,0.0,2.5
amalr,5.0,0.0
aman,0.0,5.0
amanda,3.581641902575556,3.086287322929551
amang,2.5,0.0
amanhec,0.0,2.5
amann,2.5,0.0
amant,2.5,0.0
amar,0.0,27.5
amarjeet,0.0,2.5
amarna,0.0,2.5
amaro,2.5,0.0
amass,2.095903274289385,5.678873587267573
amateur,9.322404355726963,1.5155118104623644
amateurish,21.330534354116054,1.0100849108846972
amateurist,5.0,0.0
amati,1.6609640474436815,8.003922779651097
amato,2.8394367936337863,3.9173823267621817
amatu,5.0,0.0
amatuerish,7.5,0.0
amaturish,2.5,0.0
amayao,2.5,0.0
amaz,1.7258139740878564,7.5329842316966635
amazin,0.0,2.5
amazon,2.146658671539321,5.499231572045909
amazonian,6.8433137786230045,1.8380053935977752
ambassador,3.321928094887363,3.321928094887363
amber,3.698755920410016,2.9937407846606012
ambianc,3.321928094887363,3.321928094887363
ambidexter,0.0,2.5
ambient,3.12173046672301,3.5392393166248803
ambigi,0.0,5.0
ambigu,2.131503877545236,5.551507986321811
ambit,5.678873587267573,2.095903274289385
ambiti,2.518083086909654,4.496579208531268
ambival,2.51294159473206,4.507575551943847
ambl,9.162168319362612,1.530895350152348
amboy,2.5,0.0
ambros,0.9266284080291269,26.463034750828918
ambrosia,0.0,2.5
ambrosin,2.5,0.0
ambul,0.0,2.5
ambulatori,2.5,0.0
ambush,3.321928094887363,3.321928094887363
amc,2.8394367936337863,3.9173823267621817
ame,0.0,12.5
amech,1.4306765580733931,10.318851158516171
ameican,0.0,2.5
ameila,2.5,0.0
ameircan,0.0,2.5
amel,2.5,0.0
ameli,2.6301168673979136,4.271985235273362
amelia,11.859457970560367,1.3274436135281011
amelio,0.0,10.0
amelior,3.321928094887363,3.321928094887363
amelod,0.0,2.5
amen,1.4306765580733931,10.318851158516171
amenabar,3.321928094887363,3.321928094887363
amend,2.717562737549928,4.1145820804822515
amer,3.321928094887363,3.321928094887363
ameragosa,2.5,0.0
amercan,0.0,2.5
amercian,3.321928094887363,3.321928094887363
ameriac,2.5,0.0
amerian,3.321928094887363,3.321928094887363
america,2.571180076065555,4.386668934472141
americain,2.5,0.0
american,2.8611889310218177,3.8846051190934956
americana,2.095903274289385,5.678873587267573
americanim,2.5,0.0
americanis,0.0,10.0
americian,5.678873587267573,2.095903274289385
americn,0.0,2.5
amerikan,2.5,0.0
amerindian,2.5,0.0
ameriquest,0.0,2.5
amerterish,2.5,0.0
amforta,5.0,0.0
ami,3.7410221536265227,2.9621365812646694
amiabl,1.8058517521639772,7.026773209304111
amic,4.1145820804822515,2.717562737549928
amick,8.003922779651097,1.6609640474436815
amicus,2.3475901497877913,4.899079389427794
amidala,2.5,0.0
amidst,2.7645093919489363,4.03576521428727
amiel,0.0,2.5
amigo,0.0,2.5
amile,0.0,2.5
amin,3.321928094887363,3.321928094887363
amir,1.0088515874659325,21.393392954248597
amish,17.243773525740824,1.1073093649624544
amisha,15.0,0.0
amiss,3.9173823267621817,2.8394367936337863
amistad,5.0,0.0
amit,0.0,2.5
amitabh,6.8433137786230045,1.8380053935977752
amitabhz,2.5,0.0
amithab,2.5,0.0
amitji,2.5,0.0
amityvill,4.311291146316909,2.6094892646758554
amjad,2.5,0.0
amman,5.678873587267573,2.095903274289385
ammateur,2.5,0.0
ammityvill,0.0,2.5
ammmmm,0.0,2.5
ammo,4.507575551943847,2.51294159473206
ammunit,0.0,2.5
amnes,0.0,2.5
amnesia,2.2761793375349226,5.094382474196232
amnesiac,1.9124892893931982,6.4556962358128835
amnesti,1.0,21.854345326782823
amnityvill,2.5,0.0
amo,1.9535700439406751,6.261707715779571
amock,5.0,0.0
amoeba,2.5,0.0
amok,4.853085398540421,2.3653881696150787
amon,0.0,2.5
amongst,3.16185575442704,3.492757467184183
amontillado,0.0,2.5
amor,2.485945814380188,4.566386471404745
amoretti,0.0,2.5
amorph,4.507575551943847,2.51294159473206
amoung,2.5,0.0
amount,5.5231933678985525,2.1396717031069303
amour,2.8394367936337863,3.9173823267621817
amp,3.321928094887363,3.321928094887363
ampa,5.678873587267573,2.095903274289385
amphetamin,5.0,0.0
amphibi,2.3475901497877913,4.899079389427794
amphibian,0.0,5.0
amphibulo,2.5,0.0
amphitheatr,2.5,0.0
ampl,3.689127928018137,3.0010682689456636
ampli,1.285097208938469,12.62925313651334
amplifi,2.3475901497877913,4.899079389427794
amput,3.321928094887363,3.321928094887363
amrican,2.5,0.0
amrish,6.4556962358128835,1.9124892893931982
amrita,1.1832946624549385,14.937236057436325
amruta,5.678873587267573,2.095903274289385
amsterdam,1.1073093649624544,17.243773525740824
amsterdamn,2.5,0.0
amuck,5.678873587267573,2.095903274289385
amudha,0.0,12.5
amuro,0.0,2.5
amurrika,2.5,0.0
amus,3.8292778018067692,2.898964095679746
amyotroph,0.0,2.5
amyrilli,2.5,0.0
an,0.0,5.0
ana,5.211440485380426,2.2363458328106818
anabell,0.0,2.5
anachron,8.003922779651097,1.6609640474436815
anachronist,3.851526570091436,2.8836103946155047
anaconda,6.8433137786230045,1.8380053935977752
anacron,2.5,0.0
anacronist,0.0,5.0
anaem,10.318851158516171,1.4306765580733931
anaesthet,12.5,0.0
anaesthetis,0.0,2.5
anaglyph,2.5,0.0
anagram,0.0,2.5
anaheim,0.0,2.5
anai,0.0,5.0
anakin,2.2363458328106818,5.211440485380426
anal,7.5068727724303015,1.7296614141322906
analag,2.5,0.0
analis,2.5,0.0
analog,2.8394367936337863,3.9173823267621817
analogu,0.0,2.5
analys,2.6301168673979136,4.271985235273362
analyt,4.271985235273362,2.6301168673979136
analyz,2.475504619626439,4.589628417210657
anamorph,2.51294159473206,4.507575551943847
anand,0.0,20.0
anania,2.5,0.0
ananka,2.5,0.0
anansa,1.6609640474436815,8.003922779651097
anant,2.5,0.0
anarch,2.8394367936337863,3.9173823267621817
anarchi,0.0,12.5
anarchist,2.095903274289385,5.678873587267573
anarcho,5.0,0.0
anarct,0.0,2.5
anaren,7.5,0.0
anarquia,2.5,0.0
anastacia,0.0,2.5
anastasia,3.321928094887363,3.321928094887363
anathema,5.678873587267573,2.095903274289385
anathemat,2.5,0.0
anatol,1.6609640474436815,8.003922779651097
anatoli,2.5,0.0
anatolian,2.5,0.0
anatom,5.094382474196232,2.2761793375349226
anatomi,2.2761793375349226,5.094382474196232
anatomist,0.0,2.5
anavel,0.0,2.5
anc,3.321928094887363,3.321928094887363
ancestr,1.9124892893931982,6.4556962358128835
ancestri,2.5,0.0
anchor,2.19330974196567,5.345117011325181
anchorman,4.507575551943847,2.51294159473206
anchorwoman,2.5,0.0
ancient,3.801780096128294,2.9182517148317277
ancillari,4.271985235273362,2.6301168673979136
ancona,0.0,2.5
and,10.318851158516171,1.4306765580733931
anda,2.5,0.0
andaaz,0.0,5.0
andalou,2.5,0.0
andalucia,0.0,2.5
andalusian,5.678873587267573,2.095903274289385
andara,0.0,15.0
andaz,1.285097208938469,12.62925313651334
andcompel,2.5,0.0
andean,2.5,0.0
ander,0.0,2.5
andern,0.0,2.5
andersen,3.798794064681797,2.9203673004336506
anderson,2.3249072152756316,4.959201553180262
andersson,0.0,20.0
andi,2.681597781877142,4.177578945000042
andoheb,5.0,0.0
andoit,0.0,2.5
andoman,2.5,0.0
andr,1.8380053935977752,6.8433137786230045
andra,0.0,2.5
andrad,0.0,2.5
andrea,1.6789062251283615,7.867523593640165
andreef,2.5,0.0
andreeff,2.5,0.0
andrei,2.095903274289385,5.678873587267573
andrej,2.5,0.0
andrejew,0.0,2.5
andrenalin,2.5,0.0
andretti,0.0,7.5
andrew,2.0351606821375086,5.912178172468115
andrey,2.5,0.0
andro,2.5,0.0
androgin,2.5,0.0
androgyn,1.7721967586109773,7.230516925979993
android,9.547874667292193,1.4947531601505835
andromeda,5.0,0.0
andromina,2.5,0.0
androschin,0.0,2.5
androvski,0.0,2.5
andrus,2.5,0.0
andrzej,3.9173823267621817,2.8394367936337863
anecdot,2.3475901497877913,4.899079389427794
anem,23.00664991191393,0.9792503710240241
anenokoji,2.5,0.0
anestet,2.5,0.0
anesthesia,5.0,0.0
anesthet,2.3475901497877913,4.899079389427794
aneta,0.0,2.5
aneurysm,5.0,0.0
aneven,0.0,2.5
anew,1.9535700439406751,6.261707715779571
anextrem,5.0,0.0
anfractu,0.0,2.5
ang,3.321928094887363,3.321928094887363
angel,2.7938045383961523,3.9884354937533213
angela,2.62166950068504,4.2879761562543095
angelica,5.094382474196232,2.2761793375349226
angelika,10.318851158516171,1.4306765580733931
angelina,3.7761808802574013,2.936525213749048
angella,0.0,7.5
angelo,2.6619559702796276,4.212993519393615
angelopoulo,2.095903274289385,5.678873587267573
angelpuss,0.0,2.5
angelwa,0.0,2.5
anger,3.0041093549891467,3.6851506761816153
angharad,5.0,0.0
angi,3.188581074149854,3.462657361701245
angkatel,0.0,7.5
angkor,8.003922779651097,1.6609640474436815
angl,3.7131160060116746,2.982901149788145
anglad,4.507575551943847,2.51294159473206
anglais,0.0,2.5
anglic,0.0,5.0
anglican,5.678873587267573,2.095903274289385
anglicis,2.5,0.0
anglifi,2.5,0.0
anglo,3.321928094887363,3.321928094887363
angola,3.321928094887363,3.321928094887363
angora,4.507575551943847,2.51294159473206
angri,4.343070270926552,2.5931420619541523
angrier,20.0,0.0
angriest,3.321928094887363,3.321928094887363
angrili,2.978033117136071,3.719611071037446
angst,4.0019613898255475,2.785345075685467
angsti,4.899079389427794,2.3475901497877913
anguish,2.6208912804494204,4.289456652330785
angular,2.095903274289385,5.678873587267573
angus,1.997593496840355,6.0675838318038835
ani,2.5,0.0
ania,2.5,0.0
anic,0.0,2.5
anihili,0.0,2.5
anika,2.5,0.0
anil,10.029797204340529,1.453541992508055
anilji,5.0,0.0
anim,2.4890084359192564,4.559622263836928
animalist,0.0,20.0
animaniac,0.0,5.0
animatrix,0.0,10.0
animatron,1.9535700439406751,6.261707715779571
anisio,0.0,5.0
aniston,4.899079389427794,2.3475901497877913
anit,0.0,2.5
anita,2.8754355631632897,3.8635052066067583
anitra,2.5,0.0
anja,2.5,0.0
anjaam,0.0,2.5
anjaan,0.0,7.5
anjali,0.0,22.5
anjan,0.0,2.5
anjana,2.5,0.0
anjelica,2.2761793375349226,5.094382474196232
anjelina,2.5,0.0
anji,0.0,2.5
anju,0.0,5.0
anka,2.5,0.0
ankh,5.678873587267573,2.095903274289385
ankhen,0.0,2.5
ankhnaten,0.0,5.0
ankl,4.899079389427794,2.3475901497877913
anknaten,0.0,2.5
ankrum,2.5,0.0
ankush,0.0,12.5
anl,7.5,0.0
ann,2.2389800797311468,5.203507108969858
anna,2.474090348915672,4.5927982913946375
annabel,5.0,0.0
annabela,2.5,0.0
annabell,0.9266284080291269,26.463034750828918
annabella,2.095903274289385,5.678873587267573
annabeth,2.5,0.0
annakin,4.507575551943847,2.51294159473206
annan,5.0,0.0
annell,0.0,2.5
annemari,7.5,0.0
annett,22.5,0.0
annex,5.678873587267573,2.095903274289385
anni,3.0605805570862508,3.613220356414749
annib,0.0,15.0
annick,0.0,2.5
annihil,2.51294159473206,4.507575551943847
annik,2.5,0.0
annika,0.0,2.5
anniko,0.0,2.5
anniversari,1.9535700439406751,6.261707715779571
anniyan,5.0,0.0
annna,0.0,2.5
annnndddddd,2.5,0.0
annnoth,2.5,0.0
anno,3.321928094887363,3.321928094887363
annonym,0.0,5.0
annot,5.0,0.0
annouc,0.0,2.5
announc,3.027920943579859,3.654380460593596
annoy,9.65597365544559,1.485148599155625
annoynim,2.5,0.0
annual,2.0351606821375086,5.912178172468115
annud,2.5,0.0
annul,2.095903274289385,5.678873587267573
ano,0.0,2.5
anodyn,8.003922779651097,1.6609640474436815
anodynesprech,0.0,2.5
anoint,5.0,0.0
anomal,2.095903274289385,5.678873587267573
anomi,0.0,2.5
anonym,4.507575551943847,2.51294159473206
anorect,2.5,0.0
anorex,4.339356391946547,2.5950375316654903
anorexia,3.321928094887363,3.321928094887363
anothermaniacherewegoagain,0.0,2.5
anothw,2.5,0.0
anouk,3.321928094887363,3.321928094887363
anounc,2.5,0.0
anouska,5.0,0.0
anoy,2.5,0.0
ansara,2.5,0.0
anschel,2.5,0.0
ansel,0.0,5.0
anselm,0.0,2.5
anselmo,0.0,12.5
ansen,0.0,2.5
anson,2.5,0.0
answer,3.1459494355367115,3.510995088945482
answerv,0.0,2.5
ant,2.9203673004336506,3.798794064681797
antagon,5.678873587267573,2.095903274289385
antagonist,2.1803695489250283,5.386869421779831
antaius,2.095903274289385,5.678873587267573
antal,3.321928094887363,3.321928094887363
antarct,1.7721967586109773,7.230516925979993
antarctica,5.678873587267573,2.095903274289385
antart,5.678873587267573,2.095903274289385
anteced,3.321928094887363,3.321928094887363
antediluvian,0.0,2.5
antelop,7.5,0.0
antena,0.0,20.0
antenna,2.5,0.0
anterior,2.5,0.0
anthara,5.0,0.0
antheil,0.0,2.5
anthem,2.095903274289385,5.678873587267573
antholog,2.3475901497877913,4.899079389427794
anthoni,3.437721295311264,3.2111797200610837
anthonyu,0.0,2.5
anthrax,5.0,0.0
anthropocentr,3.321928094887363,3.321928094887363
anthropoid,0.0,2.5
anthropolog,1.285097208938469,12.62925313651334
anthropologist,10.0,0.0
anthropomorh,0.0,2.5
anthropomorph,3.798794064681797,2.9203673004336506
anthropomorphis,3.321928094887363,3.321928094887363
anthropophag,2.5,0.0
anti,3.447171461595951,3.202565662849879
antic,3.321928094887363,3.321928094887363
antichrist,7.5,0.0
anticip,2.9960308110099594,3.695740096384992
anticipatori,2.5,0.0
anticler,0.0,2.5
anticlimact,6.714157558698096,1.8617841794768077
anticlimat,5.678873587267573,2.095903274289385
anticlimax,2.5,0.0
anticompetit,2.5,0.0
antidepress,2.5,0.0
antidot,2.5,0.0
antif,2.5,0.0
antiguo,2.5,0.0
antihero,5.678873587267573,2.095903274289385
antihippocrat,2.5,0.0
antimatt,5.0,0.0
antionioni,0.0,2.5
antipathet,3.321928094887363,3.321928094887363
antipathi,0.0,2.5
antipodean,0.0,5.0
antiqu,2.095903274289385,5.678873587267573
antiquarian,2.5,0.0
antirust,2.5,0.0
antisemit,10.318851158516171,1.4306765580733931
antisept,0.0,7.5
antisoci,3.321928094887363,3.321928094887363
antitank,0.0,2.5
antithet,3.321928094887363,3.321928094887363
antitrust,15.0,0.0
antiwar,2.51294159473206,4.507575551943847
antoin,1.0227839387232256,20.701928028661634
antoinett,0.0,5.0
anton,0.8725028695491561,31.070680064188018
antonella,0.0,5.0
antoni,8.003922779651097,1.6609640474436815
antonia,1.6609640474436815,8.003922779651097
antonietta,0.0,10.0
antonik,0.0,2.5
antonio,2.095903274289385,5.678873587267573
antonioni,1.4947531601505835,9.547874667292193
antonionian,0.0,2.5
antonius,5.0,0.0
antonutti,0.0,2.5
antra,8.003922779651097,1.6609640474436815
antrax,0.0,2.5
antsi,8.003922779651097,1.6609640474436815
antwerp,0.0,10.0
antwon,0.0,47.5
antwortet,2.5,0.0
antz,0.0,12.5
anu,1.0,21.854345326782823
anual,3.321928094887363,3.321928094887363
anubi,0.0,2.5
anulka,5.0,0.0
anupam,4.507575551943847,2.51294159473206
anurag,5.0,0.0
anus,5.0,0.0
anvil,10.0,0.0
anwar,0.0,42.5
anxieti,0.0,2.5
anxious,3.0774708376676707,3.5923926067945073
anya,2.5,0.0
anybodi,8.716908436497253,1.5766785909144718
anycas,2.5,0.0
anycow,7.5,0.0
anyday,0.0,2.5
anyhoo,5.678873587267573,2.095903274289385
anyhow,6.52620634295784,1.8982210367373267
anymor,4.03293759681168,2.7662357231943075
anynom,2.5,0.0
anyon,2.5,0.0
anyplac,3.321928094887363,3.321928094887363
anyth,2.5,0.0
anytim,2.8191658368867367,3.9485548495423557
anytown,5.0,0.0
anywasi,0.0,2.5
anyway,4.115403524814857,2.7170850783627776
anywayz,2.5,0.0
anywher,4.060234288912753,2.7496941976951104
anywho,2.095903274289385,5.678873587267573
anywors,2.5,0.0
anzac,0.0,2.5
ao,0.0,5.0
aod,2.5,0.0
aoi,0.0,2.5
aoki,1.6609640474436815,8.003922779651097
aol,0.0,12.5
aonn,0.0,2.5
aorta,0.0,2.5
aortic,5.678873587267573,2.095903274289385
aot,15.0,0.0
ap,3.321928094887363,3.321928094887363
apach,3.321928094887363,3.321928094887363
apal,12.62925313651334,1.285097208938469
apanowicz,0.0,2.5
apar,3.321928094887363,3.321928094887363
aparichit,0.0,2.5
aparna,0.812711509291959,37.981021967708735
apart,3.7639727516314276,2.9453499461942627
apartheid,1.4306765580733931,10.318851158516171
aparthi,1.6609640474436815,8.003922779651097
aparthiet,0.0,2.5
apathet,5.345117011325181,2.19330974196567
apathi,4.271985235273362,2.6301168673979136
apatow,0.0,2.5
ape,7.371228218071931,1.750114544589791
apec,0.0,5.0
apeman,0.0,2.5
apesh,0.0,2.5
apex,2.5,0.0
apharan,2.5,0.0
aphas,0.0,2.5
aphorist,0.0,5.0
aphrodesiac,2.5,0.0
aphrodisiac,0.0,2.5
aphrodit,3.321928094887363,3.321928094887363
apidistra,2.5,0.0
apiec,4.1145820804822515,2.717562737549928
aplenti,4.1145820804822515,2.717562737549928
aplomb,1.6609640474436815,8.003922779651097
aplus,2.5,0.0
apn,2.5,0.0
apna,1.4306765580733931,10.318851158516171
apocado,2.5,0.0
apocalyp,3.321928094887363,3.321928094887363
apocalyps,1.754769834800818,7.341079556313824
apocalypt,3.3593531623082695,3.285046043875621
apocaplypt,0.0,2.5
apocryph,2.51294159473206,4.507575551943847
apodict,0.0,2.5
apolig,0.0,2.5
apolit,2.095903274289385,5.678873587267573
apollo,4.675522918696934,2.437986966796919
apollonia,2.095903274289385,5.678873587267573
apollonian,0.0,7.5
apolog,4.754990562127582,2.4047039974253392
apologet,4.1145820804822515,2.717562737549928
apologis,4.0019613898255475,2.785345075685467
apologist,5.0,0.0
apophi,0.0,12.5
apoplect,2.095903274289385,5.678873587267573
apoplexi,0.0,5.0
aposs,2.5,0.0
apostl,5.678873587267573,2.095903274289385
apostroph,0.0,2.5
apothacari,0.0,2.5
apothecari,0.0,2.5
apotheosis,2.5,0.0
app,5.0,0.0
appaer,2.5,0.0
appal,14.240671023342028,1.2107234012031687
